"","time","crpval","cgrain","accrst","agcprd","bgcjprd","bgcmprd","fcacc","somtc","totsysc","aagdefac","abgdefac","strmac(2)","stdede(1)","volpac","tgzrte(1)","metabe(1,1)","struce(1,1)","petann","wdfx","nfixac","tnetmn(1)","somsc","strmac(1)","strmac(6)","fertot(1,1)","omadtot","omaetot(1)","irrtot","resp(1)","annet","aglivc","bglivcj","bglivcm","aglive(1)","bglivej(1)","bglivem(1)","egrain(1)","ermvst(1)","somte(1)","totsyse(1)","tminrl(1)","minerl(1,1)","minerl(2,1)","minerl(3,1)","minerl(4,1)","minerl(5,1)","minerl(6,1)","minerl(7,1)","minerl(8,1)","agcacc","bgcjacc","bgcmacc","eupaga(1)","cinput","fertot(2,1)","shrema","site","treatment","Exp_start","Exp_end","Tillage","Fertilizer","Res_rem"
"53",1872.33,"'SW164'",132.651,0,332.564,105.336,5.544,0,4026.56,4035.227,0.101,0.088938,0.155,0,0,0,0.0047405,0.0030079,11.669,0.45,0,1.489,3996.884,17.013,0.015862,0,0,0,0,63.767,9.337,0,0,0,0,0,0,4.105,2.216,356.965,357.069,2.663,1.516,0.464,0.16,0.134,0.122,0.090839,0.086906,0.090264,0,0,0,0,2.459,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"54",1872.42,"'SW164'",132.651,0,332.564,105.336,5.544,0,3947.566,3988.603,0.193,0.161,0.36,0,0,0,0.010262,0.0025808,21.958,0.522,0,3.578,3933.814,22.949,0.031775,0,0,0,0,144.01,17.351,18.387,13.267,0.831,0.817,0.291,0.018205,4.105,2.216,354.93,356.171,3.391,1.26,0.948,0.306,0.241,0.243,0.143,0.14,0.11,19.166,13.955,0.734,0.849,3.829,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"55",1872.5,"'SW164'",132.651,0,332.564,105.336,5.544,0,3919.882,4076.915,0.342,0.264,0.588,0,0,0,0.0031019,0.0022663,34.134,0.608,0,5.655,3912.415,27.465,0.039489,0,0,0,0,172.142,28.922,98.417,45.97,4.381,3.203,1.015,0.096673,4.105,2.216,352.866,357.29,2.113,0.262,0.312,0.108,0.306,0.419,0.293,0.236,0.177,99.196,48.645,2.56,3.235,4.092,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"56",1872.58,"'SW164'",132.651,0,332.564,105.336,5.544,0,3907.413,4214.589,0.414,0.337,0.588,0,0,0,0.0021456,0.0021124,46.999,0.689,0,6.916,3901.751,27.47,0.040639,0,0,0,0,185.321,41.685,211.283,77.885,9.883,4.935,1.643,0.212,4.105,2.216,351.646,358.539,0.969,0.133,0.063159,0.0086938,0.0070245,0.041389,0.293,0.245,0.178,212.062,84.751,4.461,4.967,4.681,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"57",1872.67,"'SW164'",132.651,0,332.564,105.336,5.544,0,3896.788,4303.874,0.48,0.386,0.726,0,0,0,0.0019618,0.0019776,58.104,0.769,0,8.003,3891.859,29.761,0.042186,0,0,0,0,196.792,52.682,295.125,88.902,15.04,6.058,1.843,0.318,4.105,2.216,350.607,358.925,0.554,0.122,0.048605,0.0062234,0.0037959,0.0050987,0.0019341,0.182,0.185,295.903,100.841,5.307,6.09,5.443,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"58",1872.75,"'SW164'",130.991,176.838,328.42,106.973,5.63,0,3966.974,4005.931,0.509,0.41,0.727,0.043799,0.258,0,0.283,0.061994,64.834,0.832,0,8.549,3896.455,29.765,0.042322,0,0,0,0,225.874,58.441,0.163,0.036489,0.002538,0.0043093,0.00062005,4.3127e-05,3.876,2.093,351.977,352.695,0.644,0.15,0.095296,0.012142,0.0063673,0.0084761,0.00037096,0.186,0.185,0,0,0,0,131.75,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"59",1872.83,"'SW164'",130.991,176.838,328.42,106.973,5.63,0,3945.251,3979.156,0.519,0.418,1.091,0.036118,0.259,0.0028843,0.136,0.05775,68.551,0.878,0,8.914,3900.897,37.938,0.045644,0,0,0,0,252.398,61.099,0.138,0.035658,0.0031568,0.0036629,0.00060592,5.3642e-05,3.876,2.093,351.569,352.325,0.697,0.279,0.1,0.04931,0.050435,0.050817,0.042977,0.052157,0.072957,0,0,0,0,132.235,0,0.024423,"rosemount","NTrr2",1979,1993,"No Till",200,100
"60",1872.92,"'SW164'",130.991,176.838,328.42,106.973,5.63,0,3940.742,3973.651,0.485,0.392,1.111,0.029785,0.26,0.0052724,0.117,0.057892,70.186,0.917,0,9.033,3900.938,39,0.045742,0,0,0,0,257.741,62.45,0.118,0.035411,0.0031407,0.0031135,0.00060172,5.3368e-05,3.876,2.093,351.447,352.203,0.848,0.391,0.132,0.053979,0.052844,0.05362,0.045385,0.051064,0.067834,0,0,0,0,132.636,0,0.045183,"rosemount","NTrr2",1979,1993,"No Till",200,100
"61",1873,"'SW164'",130.991,176.838,328.42,106.973,5.63,0,3938.213,3970.595,0.452,0.366,1.111,0.02641,0.26,0.0052724,0.107,0.057874,70.96,0.936,0,9.103,3900.765,39,0.045742,0,0,0,0,260.798,63.124,0.118,0.035124,0.0031152,0.0031135,0.00059685,5.2936e-05,3.876,2.093,351.375,352.133,0.943,0.448,0.16,0.057533,0.054977,0.056461,0.045466,0.051771,0.067959,0,0,0,0,132.921,0,0.045183,"rosemount","NTrr2",1979,1993,"No Till",200,100
"62",1873.08,"'SW164'",130.991,0,328.42,106.973,5.63,0,3936.209,3968.216,0.067703,0.067442,0,0.023419,0,0,0.101,0.057982,0.641,0.35,0,0.057021,3900.537,0,1.3666e-07,0,0,0,0,2.379,0.558,0.118,0.034839,0.00309,0.0031135,0.000592,5.2506e-05,3.876,2.093,351.315,352.076,1.025,0.493,0.189,0.061059,0.057098,0.059286,0.045551,0.052476,0.06808,0,0,0,0,0.253,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"63",1873.17,"'SW164'",130.991,0,328.42,106.973,5.63,0,3934.442,3966.114,0.064957,0.064706,0,0.020765,0,0,0.095295,0.058058,1.758,0.363,0,0.109,3900.269,0,2.447e-07,0,0,0,0,4.483,1.529,0.118,0.034556,0.0030649,0.0031135,0.0005872,5.208e-05,3.876,2.093,351.261,352.024,1.095,0.528,0.215,0.064299,0.059047,0.061883,0.045631,0.053127,0.068189,0,0,0,0,0.478,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"64",1873.25,"'SW164'",130.991,0,328.42,106.973,5.63,0,3933.024,3964.336,0.067874,0.066318,0,0.018413,0,0,0.088712,0.058181,5.601,0.399,0,0.158,3900.279,1.4552e-07,7.0954e-07,0,0,0,0,6.265,4.813,0.118,0.034282,0.0030409,0.0031135,0.00058254,5.1673e-05,3.876,2.093,351.211,351.975,1.165,0.56,0.244,0.067999,0.061188,0.064771,0.045912,0.053857,0.068291,0,0,0,0,0.677,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"65",1873.33,"'SW164'",130.991,0,328.42,106.973,5.63,0,3849.194,3857.231,0.158,0.158,0.099559,0,0,0,0.0032169,0.0029497,13.66,0.455,0,2.197,3831.396,13.407,0.011566,0,0,0,0,113.19,10.289,0,0,0,0,0,0,3.876,2.093,349.848,349.948,3.114,1.592,0.873,0.185,0.13,0.13,0.070039,0.071423,0.0622,0,0,0,0,2.387,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"66",1873.42,"'SW164'",130.991,0,328.42,106.973,5.63,0,3789.306,3824.614,0.309,0.283,0.099636,0,0,0,0.0078398,0.0022545,25.243,0.528,0,4.537,3781.921,13.412,0.011566,0,0,0,0,174.286,18.761,15.268,11.472,0.792,0.681,0.25,0.017239,3.876,2.093,347.56,348.613,4.487,1.197,2.233,0.34,0.223,0.254,0.073247,0.102,0.0653,15.825,12.02,0.633,0.708,3.332,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"67",1873.5,"'SW164'",130.991,0,328.42,106.973,5.63,0,3772.133,3928.135,0.425,0.368,0.099691,0,0,0,0.0026954,0.0019998,37.174,0.613,0,5.961,3767.395,13.416,0.011591,0,0,0,0,191.93,30.182,97.748,46.268,4.423,3.204,1.024,0.097651,3.876,2.093,346.155,350.582,2.614,0.468,1.143,0.176,0.238,0.326,0.075223,0.12,0.067163,98.304,48.772,2.567,3.231,3.591,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"68",1873.58,"'SW164'",130.991,0,328.42,106.973,5.63,0,3767.065,4073.791,0.436,0.368,0.099764,0,0,0,0.0028457,0.0019675,50.779,0.694,0,6.575,3762.557,13.42,0.011637,0,0,0,0,197.656,42.971,211.866,76.976,10.34,5.243,1.669,0.226,3.876,2.093,345.583,352.82,0.491,0.109,0.061481,0.0080959,0.0071939,0.036529,0.075651,0.125,0.067665,212.423,84.173,4.43,5.271,4.231,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"69",1873.67,"'SW164'",130.991,0,328.42,106.973,5.63,0,3760.266,4146.081,0.475,0.386,0.099799,0,0,0,0.0022769,0.001877,60.487,0.774,0,7.384,3756.135,13.423,0.012144,0,0,0,0,205.185,52.462,276.901,86.967,14.47,5.984,1.836,0.312,3.876,2.093,344.817,353.045,0.381,0.122,0.047204,0.0062963,0.0032073,0.0042995,0.00099391,0.129,0.06813,277.458,98.225,5.17,6.012,4.901,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"70",1873.75,"'SW164'",125.487,169.408,314.447,104.927,5.522,0,3823.469,3860.253,0.516,0.427,0.099799,0.044007,0.259,0,0.263,0.057844,66.941,0.838,0,8.136,3762.17,13.423,0.014404,0,0,0,0,240.124,58.169,0.173,0.038517,0.0026274,0.0046019,0.00065623,4.4764e-05,3.879,2.095,345.974,346.696,0.579,0.175,0.084759,0.043893,0.034479,0.036811,0.00039125,0.134,0.068626,0,0,0,0,128.615,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"71",1873.83,"'SW164'",125.487,169.408,314.447,104.927,5.522,0,3808.057,3841.152,0.509,0.422,0.238,0.03629,0.259,0.0029221,0.156,0.055283,70.703,0.884,0,8.452,3765.058,18.34,0.015627,0,0,0,0,259.022,60.832,0.147,0.037981,0.0029579,0.0039116,0.00064709,5.0395e-05,3.879,2.095,345.627,346.378,0.815,0.364,0.151,0.052467,0.047556,0.049309,0.03264,0.05454,0.064454,0,0,0,0,129.083,0,0.025884,"rosemount","NTrr2",1979,1993,"No Till",200,100
"72",1873.92,"'SW164'",125.487,169.408,314.447,104.927,5.522,0,3803.413,3835.358,0.477,0.396,0.238,0.029926,0.26,0.0053421,0.132,0.055028,71.911,0.923,0,8.571,3765.145,18.344,0.015627,0,0,0,0,264.664,61.786,0.125,0.037699,0.0029607,0.0033249,0.0006423,5.0443e-05,3.879,2.095,345.498,346.257,0.994,0.494,0.188,0.057074,0.050293,0.052997,0.032751,0.055442,0.064545,0,0,0,0,129.47,0,0.047885,"rosemount","NTrr2",1979,1993,"No Till",200,100
"73",1874,"'SW164'",125.487,169.408,314.447,104.927,5.522,0,3801.106,3832.567,0.444,0.37,0.238,0.026536,0.26,0.0053421,0.122,0.055094,72.383,0.941,0,8.633,3765.025,18.344,0.015627,0,0,0,0,267.454,62.196,0.125,0.037393,0.0029367,0.0033249,0.00063709,5.0033e-05,3.879,2.095,345.431,346.195,1.084,0.544,0.217,0.060749,0.052482,0.055894,0.032847,0.056156,0.064676,0,0,0,0,129.744,0,0.047885,"rosemount","NTrr2",1979,1993,"No Till",200,100
"74",1874.08,"'SW164'",125.487,0,314.447,104.927,5.522,0,3799.208,3830.282,0.067193,0.066493,0,0.02353,0,0,0.114,0.055191,0.82,0.34,0,0.053043,3764.842,0,0,0,0,0,0,2.284,0.713,0.125,0.03709,0.0029128,0.0033249,0.00063192,4.9627e-05,3.879,2.095,345.373,346.141,1.164,0.585,0.246,0.064389,0.054666,0.058751,0.032939,0.056865,0.064803,0,0,0,0,0.243,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"75",1874.17,"'SW164'",125.487,0,314.447,104.927,5.522,0,3797.523,3828.248,0.064647,0.064004,0,0.020864,0,0,0.108,0.055256,1.724,0.354,0,0.102,3764.613,0,0,0,0,0,0,4.315,1.5,0.125,0.036789,0.0028892,0.0033249,0.00062679,4.9224e-05,3.879,2.095,345.32,346.093,1.231,0.618,0.273,0.067705,0.056656,0.061361,0.033018,0.057513,0.064916,0,0,0,0,0.459,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"76",1874.25,"'SW164'",125.487,0,314.447,104.927,5.522,0,3796.217,3826.605,0.06477,0.062271,0,0.0185,0,0,0.101,0.055374,5.456,0.39,0,0.144,3764.535,1.5694e-07,4.7845e-07,0,0,0,0,5.956,4.768,0.125,0.03649,0.0028657,0.0033249,0.0006217,4.8825e-05,3.879,2.095,345.275,346.051,1.288,0.635,0.301,0.071523,0.058889,0.064261,0.033134,0.05823,0.065022,0,0,0,0,0.651,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"77",1874.33,"'SW164'",125.487,0,314.447,104.927,5.522,0,3738.963,3746.494,0.161,0.126,0.402,0,0,0,0.0035598,0.0028008,12.829,0.446,0,2.083,3716.047,22.785,0.046953,0,0,0,0,85.307,9.297,0,0,0,0,0,0,3.879,2.095,343.991,344.089,2.844,1.527,0.371,0.192,0.185,0.177,0.151,0.131,0.111,0,0,0,0,2.311,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"78",1874.42,"'SW164'",125.487,0,314.447,104.927,5.522,0,3672.871,3707.196,0.29,0.218,0.692,0,0,0,0.008884,0.0023331,23.632,0.518,0,4.699,3662.724,27.589,0.06029,0,0,0,0,152.634,17.44,15.019,11.168,0.741,0.677,0.245,0.016187,3.879,2.095,341.428,342.471,4.195,1.21,1.244,0.423,0.351,0.349,0.231,0.218,0.169,15.739,11.842,0.623,0.706,3.587,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"79",1874.5,"'SW164'",125.487,0,314.447,104.927,5.522,0,3653.552,3766.605,0.371,0.291,0.753,0,0,0,0.0037831,0.0021386,36.534,0.604,0,6.148,3647.405,28.632,0.062102,0,0,0,0,172.369,28.265,68.247,33.926,3.667,2.474,0.751,0.080957,3.879,2.095,339.995,343.403,3.285,0.467,0.673,0.277,0.62,0.51,0.296,0.252,0.19,68.967,36.485,1.92,2.502,3.844,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"80",1874.58,"'SW164'",125.487,0,314.447,104.927,5.522,0,3641.282,3923.416,0.483,0.373,0.792,0,0,0,0.0018039,0.0019126,48.88,0.685,0,7.43,3636.78,29.313,0.063288,0,0,0,0,185.343,40.461,200.15,65.784,9.153,5.09,1.435,0.201,3.879,2.095,338.754,345.575,1.176,0.138,0.109,0.028281,0.027167,0.069664,0.327,0.274,0.204,200.87,72.49,3.815,5.119,4.399,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"81",1874.67,"'SW164'",125.487,0,314.447,104.927,5.522,0,3629.505,4035.961,0.526,0.44,0.792,0,0,0,0.0017997,0.0018089,59.282,0.765,0,8.672,3625.766,29.317,0.063953,0,0,0,0,197.85,50.759,304.332,81.577,13.601,6.52,1.729,0.294,3.879,2.095,337.553,346.187,0.67,0.116,0.047231,0.0076353,0.0042124,0.0050252,0.0041262,0.282,0.205,305.051,92.327,4.859,6.549,5.039,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"82",1874.75,"'SW164'",134.836,182.029,337.952,98.419,5.18,0,3693.202,3730.083,0.566,0.464,1.248,0.047217,0.277,0,0.265,0.059761,65.477,0.828,0,9.235,3630.129,43.563,0.067563,0,0,0,0,226.115,56.078,0.141,0.031207,0.0022042,0.0037822,0.00053296,3.7644e-05,4.162,2.247,338.786,339.49,0.31,0.132,0.061998,0.017443,0.014413,0.014177,0.0087659,0.019073,0.042113,0,0,0,0,122.998,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"83",1874.83,"'SW164'",134.836,182.029,337.952,98.419,5.18,0,3672.264,3705.079,0.559,0.471,1.269,0.038937,0.278,0.002994,0.147,0.056728,69.401,0.874,0,9.615,3634.349,45.514,0.068875,0,0,0,0,250.905,58.849,0.12,0.030555,0.002678,0.0032149,0.00052183,4.5735e-05,4.162,2.247,338.369,339.106,0.729,0.366,0.196,0.044168,0.029727,0.027839,0.014007,0.019011,0.032391,0,0,0,0,123.499,0,0.021127,"rosemount","NTrr2",1979,1993,"No Till",200,100
"84",1874.92,"'SW164'",134.836,182.029,337.952,98.419,5.18,0,3667.415,3699.065,0.523,0.444,1.269,0.032109,0.279,0.0054705,0.124,0.056487,70.78,0.914,0,9.74,3634.182,45.518,0.068875,0,0,0,0,256.761,59.966,0.102,0.03033,0.0026809,0.0027326,0.00051799,4.5785e-05,4.162,2.247,338.235,338.98,0.911,0.5,0.233,0.048746,0.032458,0.031506,0.014114,0.019923,0.032471,0,0,0,0,123.912,0,0.039086,"rosemount","NTrr2",1979,1993,"No Till",200,100
"85",1875,"'SW164'",134.836,182.029,337.952,98.419,5.18,0,3665.327,3696.529,0.486,0.413,1.269,0.028472,0.279,0.0054705,0.115,0.056795,71.621,0.932,0,9.799,3633.941,45.518,0.068875,0,0,0,0,259.297,60.698,0.102,0.030084,0.0026621,0.0027326,0.00051379,4.5465e-05,4.162,2.247,338.173,338.921,0.99,0.539,0.262,0.052218,0.034527,0.034273,0.014197,0.020613,0.032556,0,0,0,0,124.207,0,0.039086,"rosemount","NTrr2",1979,1993,"No Till",200,100
"86",1875.08,"'SW164'",134.836,0,337.952,98.419,5.18,0,3663.996,3694.901,0.054475,0.053008,3.9315e-05,0.025246,0,0,0.11,0.057135,1.003,0.325,0,0.038389,3633.734,0.005123,0,0,0,0,0,1.627,0.767,0.102,0.02984,0.0026435,0.0027326,0.00050962,4.5147e-05,4.162,2.247,338.132,338.883,1.052,0.563,0.291,0.055484,0.036484,0.036855,0.014282,0.021259,0.032603,0,0,0,0,0.262,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"87",1875.17,"'SW164'",134.836,0,337.952,98.419,5.18,0,3662.316,3692.838,0.062495,0.06164,7.3897e-05,0.022386,0,0,0.103,0.057198,3.16,0.339,0,0.088759,3633.427,0.0096221,0,0,0,0,0,3.689,2.368,0.102,0.029598,0.0026222,0.0027326,0.00050549,4.4782e-05,4.162,2.247,338.078,338.832,1.117,0.594,0.318,0.058581,0.038342,0.039302,0.014361,0.021872,0.03265,0,0,0,0,0.493,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"88",1875.25,"'SW164'",134.836,0,337.952,98.419,5.18,0,3658.164,3687.823,0.097313,0.102,0.00011232,0.01985,0,0,0.085503,0.056322,7.372,0.375,0,0.213,3632.35,0.014617,0,0,0,0,0,8.703,5.431,0.102,0.029389,0.0026233,0.0027326,0.00050191,4.4802e-05,4.162,2.247,337.942,338.708,1.292,0.713,0.36,0.063767,0.041454,0.04342,0.014482,0.022901,0.032737,0,0,0,0,0.699,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"89",1875.33,"'SW164'",134.836,0,337.952,98.419,5.18,0,3630.567,3637.65,0.129,0.126,0.00014316,0,0,0,0.0041154,0.0029512,16.359,0.431,0,1.459,3605.29,0.018592,0,0,0,0,0,58.877,11.071,0,0,0,0,0,0,4.162,2.247,337.394,337.486,2.574,1.484,0.745,0.112,0.070286,0.08183,0.015462,0.032501,0.033693,0,0,0,0,2.441,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"90",1875.42,"'SW164'",134.836,0,337.952,98.419,5.18,0,3552.507,3578.61,0.258,0.214,0.00017772,0,0,0,0.01047,0.0023806,28.197,0.503,0,3.454,3542.703,0.022947,0,0,0,0,0,138.259,19.099,10.474,8.129,0.576,0.494,0.181,0.012803,4.162,2.247,335.459,336.248,3.857,1.392,1.779,0.242,0.148,0.186,0.017502,0.05805,0.034998,11.152,8.731,0.46,0.527,3.603,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"91",1875.5,"'SW164'",134.836,0,337.952,98.419,5.18,0,3540.091,3605.521,0.295,0.224,0.00021591,0,0,0,0.0061619,0.0022643,42.417,0.589,0,4.163,3532.48,0.0275,0,0,0,0,0,150.985,27.437,35.463,20.637,2.509,1.474,0.459,0.055744,4.162,2.247,334.762,336.853,3.353,0.957,1.659,0.217,0.169,0.227,0.018522,0.068253,0.036045,36.141,22.647,1.192,1.507,3.811,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"92",1875.58,"'SW164'",134.836,0,337.952,98.419,5.18,0,3528.878,3703.094,0.399,0.277,0.025914,0,0,0,0.0023819,0.0020323,55.449,0.67,0,5.265,3523.409,1.65,0.0025464,0,0,0,0,162.74,39.458,121.036,40.135,6.381,3.714,0.892,0.142,4.162,2.247,333.689,338.532,1.743,0.301,0.484,0.227,0.168,0.211,0.18,0.112,0.059795,121.714,45.245,2.381,3.746,4.229,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"93",1875.67,"'SW164'",134.836,0,337.952,98.419,5.18,0,3518.733,3837.602,0.462,0.341,0.056993,0,0,0,0.0016545,0.0018734,65.472,0.75,0,6.395,3514.478,3.081,0.0037969,0,0,0,0,173.481,49.403,245.842,56.172,10.302,5.819,1.215,0.227,4.162,2.247,332.594,339.945,0.403,0.126,0.056073,0.011259,0.0081249,0.0093114,0.0039944,0.111,0.076784,246.519,64.683,3.404,5.852,4.731,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"94",1875.75,"'SW164'",113.115,152.705,283.663,71.671,3.772,0,3562.525,3593.326,0.491,0.38,0.057048,0.042744,0.251,0,0.231,0.047156,72.782,0.813,0,7.104,3515.539,3.084,0.0038111,0,0,0,0,196.435,55.796,0.198,0.042575,0.0031075,0.0054846,0.00073576,5.3701e-05,3.768,2.034,333.21,333.8,0.578,0.206,0.138,0.01663,0.0099114,0.013086,0.00064602,0.116,0.077327,0,0,0,0,92.275,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"95",1875.83,"'SW164'",113.115,152.705,283.663,71.671,3.772,0,3549.436,3577.273,0.483,0.382,0.057125,0.035248,0.252,0.0029623,0.141,0.045333,76.437,0.86,0,7.405,3517.386,3.089,0.0038139,0,0,0,0,212.321,58.421,0.168,0.041705,0.0036797,0.0046619,0.00072072,6.359e-05,3.768,2.034,332.874,333.496,0.943,0.414,0.263,0.029145,0.017309,0.022949,0.00089261,0.118,0.077598,0,0,0,0,92.699,0,0.029629,"rosemount","NTrr2",1979,1993,"No Till",200,100
"96",1875.92,"'SW164'",113.115,152.705,283.663,71.671,3.772,0,3544.081,3570.66,0.458,0.367,0.057183,0.029067,0.252,0.0054182,0.113,0.044822,78.229,0.899,0,7.563,3517.05,3.092,0.0038146,0,0,0,0,218.794,59.781,0.143,0.041399,0.0037112,0.0039626,0.00071543,6.4135e-05,3.768,2.034,332.701,333.337,1.159,0.562,0.316,0.034745,0.020623,0.027368,0.0010031,0.119,0.077724,0,0,0,0,93.049,0,0.054814,"rosemount","NTrr2",1979,1993,"No Till",200,100
"97",1876,"'SW164'",113.115,152.705,283.663,71.671,3.772,0,3542.191,3568.346,0.427,0.343,0.057203,0.025774,0.252,0.0054182,0.104,0.044874,79.072,0.917,0,7.624,3516.753,3.093,0.0038162,0,0,0,0,221.109,60.513,0.143,0.041064,0.0036812,0.0039626,0.00070963,6.3616e-05,3.768,2.034,332.635,333.276,1.246,0.601,0.354,0.039209,0.022795,0.030264,0.0010755,0.12,0.077828,0,0,0,0,93.297,0,0.054814,"rosemount","NTrr2",1979,1993,"No Till",200,100
"98",1876.08,"'SW164'",113.115,0,283.663,71.671,3.772,0,3540.695,3566.51,0.071698,0.067546,0,0.022854,0,0,0.097297,0.044955,0.658,0.324,0,0.049591,3516.448,0,5.9461e-07,0,0,0,0,1.833,0.572,0.143,0.04073,0.0036513,0.0039626,0.00070387,6.31e-05,3.768,2.034,332.58,333.226,1.323,0.638,0.383,0.043147,0.024925,0.033105,0.0011465,0.121,0.077906,0,0,0,0,0.22,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"99",1876.17,"'SW164'",113.115,0,283.663,71.671,3.772,0,3539.379,3564.903,0.067532,0.064573,0,0.020265,0,0,0.091984,0.045028,1.827,0.337,0,0.094765,3516.13,0,5.9461e-07,0,0,0,0,3.439,1.589,0.143,0.0404,0.0036217,0.0039626,0.00069816,6.2588e-05,3.768,2.034,332.531,333.181,1.387,0.668,0.41,0.04645,0.026908,0.035748,0.0012126,0.121,0.077972,0,0,0,0,0.414,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"100",1876.25,"'SW164'",113.115,0,283.663,71.671,3.772,0,3538.364,3563.595,0.068752,0.066665,0.087385,0.017969,0,0,0.086005,0.045205,5.532,0.373,0,0.141,3516.08,3.482,0.00014354,0,0,0,0,4.745,4.701,0.143,0.040077,0.0035928,0.0039626,0.00069259,6.2089e-05,3.768,2.034,332.482,333.135,1.33,0.586,0.322,0.108,0.074218,0.058759,0.033757,0.072221,0.074754,0,0,0,0,0.587,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"101",1876.33,"'SW164'",113.115,0,283.663,71.671,3.772,0,3494.542,3501.041,0.134,0.126,0.116,0,0,0,0.0036589,0.0023387,13.162,0.429,0,1.689,3476.538,4.829,0.00023625,0,0,0,0,67.298,9.875,0,0,0,0,0,0,3.768,2.034,331.527,331.612,2.899,1.625,0.728,0.157,0.107,0.094826,0.04071,0.072839,0.073806,0,0,0,0,2.122,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"102",1876.42,"'SW164'",113.115,0,283.663,71.671,3.772,0,3439.446,3467.921,0.236,0.197,0.143,0,0,0,0.01057,0.0020437,26.351,0.501,0,3.916,3430.604,5.968,0.006588,0,0,0,0,123.588,19.458,11.913,9.388,0.716,0.549,0.206,0.015716,3.768,2.034,329.356,330.221,4.292,1.265,1.79,0.478,0.267,0.24,0.072586,0.101,0.077886,12.616,10.106,0.532,0.579,3.359,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"103",1876.5,"'SW164'",113.115,0,283.663,71.671,3.772,0,3432.379,3498.229,0.204,0.187,0.144,0,0,0,0.010695,0.0020701,41.464,0.587,0,4.356,3424.603,5.971,0.006588,0,0,0,0,130.87,25.743,35.428,21.212,2.74,1.464,0.469,0.060515,3.768,2.034,328.93,331.018,3.603,0.95,1.463,0.386,0.271,0.271,0.073384,0.109,0.078714,36.131,23.476,1.236,1.494,3.584,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"104",1876.58,"'SW164'",113.115,0,283.663,71.671,3.772,0,3428.616,3567.175,0.224,0.177,0.144,0,0,0,0.0079343,0.0020449,56.412,0.668,0,4.714,3421.324,5.976,0.006588,0,0,0,0,135.079,34.499,90.941,35.054,6.128,3.046,0.777,0.136,3.768,2.034,328.595,332.65,2.082,0.524,0.805,0.187,0.13,0.17,0.07372,0.112,0.079077,91.643,40.236,2.118,3.076,3.997,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
"105",1876.67,"'SW164'",113.115,0,283.663,71.671,3.772,0,3416.816,3694.44,0.313,0.236,0.144,0,0,0,0.0033692,0.001885,68.198,0.748,0,5.895,3411.883,5.977,0.0071019,0,0,0,0,147.534,45.353,214.186,47.141,10.012,5.452,1.038,0.221,3.768,2.034,327.45,334.251,0.58,0.135,0.166,0.030258,0.017121,0.021636,0.0066236,0.123,0.080155,214.888,55.895,2.942,5.482,4.508,0,0,"rosemount","NTrr2",1979,1993,"No Till",200,100
